 ID,PARAM,Date,Flow
05UE005,1,8/20/1971,3310
05UE005,1,8/21/1971,3280
05UE005,1,8/22/1971,3280
05UE005,1,8/23/1971,3280
05UE005,1,8/24/1971,3340
05UE005,1,8/25/1971,3310
05UE005,1,8/26/1971,3280
05UE005,1,8/27/1971,3280
05UE005,1,8/28/1971,3280
05UE005,1,8/29/1971,3260
05UE005,1,8/30/1971,3260
05UE005,1,8/31/1971,3280
05UE005,1,9/1/1971,3260
05UE005,1,9/2/1971,3260
05UE005,1,9/3/1971,3260
05UE005,1,9/4/1971,3230
05UE005,1,9/5/1971,3230
05UE005,1,9/6/1971,3230
05UE005,1,9/7/1971,3230
05UE005,1,9/8/1971,3280
05UE005,1,9/9/1971,3280
05UE005,1,9/10/1971,3230
05UE005,1,9/11/1971,3200
05UE005,1,9/12/1971,3200
05UE005,1,9/13/1971,3230
05UE005,1,9/14/1971,3230
05UE005,1,9/15/1971,3200
05UE005,1,9/16/1971,3140
05UE005,1,9/17/1971,3110
05UE005,1,9/18/1971,3140
05UE005,1,9/19/1971,3140
05UE005,1,9/20/1971,3110
05UE005,1,9/21/1971,3060
05UE005,1,9/22/1971,3060
05UE005,1,9/23/1971,3030
05UE005,1,9/24/1971,3000
05UE005,1,9/25/1971,2920
05UE005,1,9/26/1971,2860
05UE005,1,9/27/1971,2920
05UE005,1,9/28/1971,3090
05UE005,1,9/29/1971,3110
05UE005,1,9/30/1971,3060
05UE005,1,10/1/1971,3000
05UE005,1,10/2/1971,2970
05UE005,1,10/3/1971,2940
05UE005,1,10/4/1971,2940
05UE005,1,10/5/1971,2920
05UE005,1,10/6/1971,2970
05UE005,1,10/7/1971,2940
05UE005,1,10/8/1971,2940
05UE005,1,10/9/1971,2940
05UE005,1,10/10/1971,2970
05UE005,1,10/11/1971,2940
05UE005,1,10/12/1971,2920
05UE005,1,10/13/1971,2920
05UE005,1,10/14/1971,2860
05UE005,1,10/15/1971,2830
05UE005,1,10/16/1971,2820
05UE005,1,10/17/1971,2830
05UE005,1,10/18/1971,2770
05UE005,1,10/19/1971,2860
05UE005,1,10/20/1971,2890
05UE005,1,10/21/1971,2920
05UE005,1,10/22/1971,2890
05UE005,1,10/23/1971,2890
05UE005,1,10/24/1971,2920
05UE005,1,10/25/1971,2890
05UE005,1,10/26/1971,2920
05UE005,1,10/27/1971,2860
05UE005,1,10/28/1971,2830
05UE005,1,10/29/1971,2890
05UE005,1,10/30/1971,2860
05UE005,1,10/31/1971,2890
05UE005,1,11/1/1971,2890
05UE005,1,11/2/1971,2860
05UE005,1,11/3/1971,2860
05UE005,1,11/4/1971,2860
05UE005,1,11/5/1971,2770
05UE005,1,11/6/1971,2770
05UE005,1,11/7/1971,2830
05UE005,1,11/8/1971,2750
05UE005,1,11/9/1971,2670
05UE005,1,11/10/1971,2530
05UE005,1,11/11/1971,2450
05UE005,1,11/12/1971,2470
05UE005,1,11/13/1971,2370
05UE005,1,11/14/1971,2310
05UE005,1,11/15/1971,2400
05UE005,1,11/16/1971,2390
05UE005,1,11/17/1971,2350
05UE005,1,11/18/1971,2300
05UE005,1,11/19/1971,2230
05UE005,1,11/20/1971,2140
05UE005,1,11/21/1971,1980
05UE005,1,11/22/1971,1950
05UE005,1,11/23/1971,1990
05UE005,1,11/24/1971,2040
05UE005,1,11/25/1971,2100
05UE005,1,11/26/1971,2170
05UE005,1,11/27/1971,2140
05UE005,1,11/28/1971,2170
05UE005,1,11/29/1971,2190
05UE005,1,11/30/1971,2200
05UE005,1,12/1/1971,2240
05UE005,1,12/2/1971,2270
05UE005,1,12/3/1971,2270
05UE005,1,12/4/1971,2270
05UE005,1,12/5/1971,2270
05UE005,1,12/6/1971,2280
05UE005,1,12/7/1971,2270
05UE005,1,12/8/1971,2280
05UE005,1,12/9/1971,2270
05UE005,1,12/10/1971,2240
05UE005,1,12/11/1971,2230
05UE005,1,12/12/1971,2250
05UE005,1,12/13/1971,2250
05UE005,1,12/14/1971,2250
05UE005,1,12/15/1971,2210
05UE005,1,12/16/1971,2200
05UE005,1,12/17/1971,2210
05UE005,1,12/18/1971,2200
05UE005,1,12/19/1971,2220
05UE005,1,12/20/1971,2220
05UE005,1,12/21/1971,2220
05UE005,1,12/22/1971,2170
05UE005,1,12/23/1971,2120
05UE005,1,12/24/1971,2110
05UE005,1,12/25/1971,2110
05UE005,1,12/26/1971,2120
05UE005,1,12/27/1971,2120
05UE005,1,12/28/1971,2130
05UE005,1,12/29/1971,2110
05UE005,1,12/30/1971,2080
05UE005,1,12/31/1971,2090
05UE005,1,1/1/1972,2120
05UE005,1,1/2/1972,2110
05UE005,1,1/3/1972,2120
05UE005,1,1/4/1972,2100
05UE005,1,1/5/1972,2080
05UE005,1,1/6/1972,2080
05UE005,1,1/7/1972,2080
05UE005,1,1/8/1972,2090
05UE005,1,1/9/1972,2090
05UE005,1,1/10/1972,2090
05UE005,1,1/11/1972,2090
05UE005,1,1/12/1972,2080
05UE005,1,1/13/1972,2090
05UE005,1,1/14/1972,2050
05UE005,1,1/15/1972,2120
05UE005,1,1/16/1972,2070
05UE005,1,1/17/1972,2040
05UE005,1,1/18/1972,2050
05UE005,1,1/19/1972,2060
05UE005,1,1/20/1972,2080
05UE005,1,1/21/1972,2070
05UE005,1,1/22/1972,2080
05UE005,1,1/23/1972,2070
05UE005,1,1/24/1972,2090
05UE005,1,1/25/1972,2100
05UE005,1,1/26/1972,2090
05UE005,1,1/27/1972,2060
05UE005,1,1/28/1972,2020
05UE005,1,1/29/1972,1960
05UE005,1,1/30/1972,1900
05UE005,1,1/31/1972,1940
05UE005,1,2/1/1972,2030
05UE005,1,2/2/1972,2020
05UE005,1,2/3/1972,2020
05UE005,1,2/4/1972,2020
05UE005,1,2/5/1972,2000
05UE005,1,2/6/1972,2010
05UE005,1,2/7/1972,2010
05UE005,1,2/8/1972,2020
05UE005,1,2/9/1972,2020
05UE005,1,2/10/1972,2040
05UE005,1,2/11/1972,2020
05UE005,1,2/12/1972,1980
05UE005,1,2/13/1972,2030
05UE005,1,2/14/1972,2030
05UE005,1,2/15/1972,2040
05UE005,1,2/16/1972,2030
05UE005,1,2/17/1972,2030
05UE005,1,2/18/1972,1990
05UE005,1,2/19/1972,2040
05UE005,1,2/20/1972,2050
05UE005,1,2/21/1972,2040
05UE005,1,2/22/1972,2060
05UE005,1,2/23/1972,2090
05UE005,1,2/24/1972,2100
05UE005,1,2/25/1972,2100
05UE005,1,2/26/1972,2100
05UE005,1,2/27/1972,2110
05UE005,1,2/28/1972,2080
05UE005,1,2/29/1972,2070
05UE005,1,3/1/1972,2000
05UE005,1,3/2/1972,2060
05UE005,1,3/3/1972,2030
05UE005,1,3/4/1972,2040
05UE005,1,3/5/1972,2040
05UE005,1,3/6/1972,2050
05UE005,1,3/7/1972,2040
05UE005,1,3/8/1972,2120
05UE005,1,3/9/1972,2120
05UE005,1,3/10/1972,2100
05UE005,1,3/11/1972,2090
05UE005,1,3/12/1972,2110
05UE005,1,3/13/1972,2100
05UE005,1,3/14/1972,2090
05UE005,1,3/15/1972,2020
05UE005,1,3/16/1972,2050
05UE005,1,3/17/1972,2030
05UE005,1,3/18/1972,2030
05UE005,1,3/19/1972,2060
05UE005,1,3/20/1972,2120
05UE005,1,3/21/1972,2080
05UE005,1,3/22/1972,2280
05UE005,1,3/23/1972,2150
05UE005,1,3/24/1972,2230
05UE005,1,3/25/1972,2250
05UE005,1,3/26/1972,2290
05UE005,1,3/27/1972,2250
05UE005,1,3/28/1972,2260
05UE005,1,3/29/1972,2300
05UE005,1,3/30/1972,2250
05UE005,1,3/31/1972,2300
05UE005,1,4/1/1972,2320
05UE005,1,4/2/1972,2310
05UE005,1,4/3/1972,2310
05UE005,1,4/4/1972,2320
05UE005,1,4/5/1972,2360
05UE005,1,4/6/1972,2320
05UE005,1,4/7/1972,2340
05UE005,1,4/8/1972,2340
05UE005,1,4/9/1972,2360
05UE005,1,4/10/1972,2330
05UE005,1,4/11/1972,2350
05UE005,1,4/12/1972,2360
05UE005,1,4/13/1972,2360
05UE005,1,4/14/1972,2360
05UE005,1,4/15/1972,2290
05UE005,1,4/16/1972,2310
05UE005,1,4/17/1972,2310
05UE005,1,4/18/1972,2320
05UE005,1,4/19/1972,2280
05UE005,1,4/20/1972,2300
05UE005,1,4/21/1972,2270
05UE005,1,4/22/1972,2330
05UE005,1,4/23/1972,2310
05UE005,1,4/24/1972,2300
05UE005,1,4/25/1972,2340
05UE005,1,4/26/1972,2410
05UE005,1,4/27/1972,2420
05UE005,1,4/28/1972,2490
05UE005,1,4/29/1972,2590
05UE005,1,4/30/1972,2700
05UE005,1,5/1/1972,2740
05UE005,1,5/2/1972,2940
05UE005,1,5/3/1972,3030
05UE005,1,5/4/1972,3110
05UE005,1,5/5/1972,3260
05UE005,1,5/6/1972,3430
05UE005,1,5/7/1972,3510
05UE005,1,5/8/1972,3480
05UE005,1,5/9/1972,3570
05UE005,1,5/10/1972,3450
05UE005,1,5/11/1972,3600
05UE005,1,5/12/1972,3600
05UE005,1,5/13/1972,3510
05UE005,1,5/14/1972,3650
05UE005,1,5/15/1972,3600
05UE005,1,5/16/1972,3600
05UE005,1,5/17/1972,3540
05UE005,1,5/18/1972,3600
05UE005,1,5/19/1972,3710
05UE005,1,5/20/1972,3770
05UE005,1,5/21/1972,3710
05UE005,1,5/22/1972,3770
05UE005,1,5/23/1972,3680
05UE005,1,5/24/1972,3790
05UE005,1,5/25/1972,3650
05UE005,1,5/26/1972,3740
05UE005,1,5/27/1972,3710
05UE005,1,5/28/1972,3710
05UE005,1,5/29/1972,3740
05UE005,1,5/30/1972,3960
05UE005,1,5/31/1972,3770
05UE005,1,6/1/1972,3820
05UE005,1,6/2/1972,3880
05UE005,1,6/3/1972,3910
05UE005,1,6/4/1972,3910
05UE005,1,6/5/1972,3940
05UE005,1,6/6/1972,3910
05UE005,1,6/7/1972,3910
05UE005,1,6/8/1972,3940
05UE005,1,6/9/1972,3880
05UE005,1,6/10/1972,3910
05UE005,1,6/11/1972,3880
05UE005,1,6/12/1972,3910
05UE005,1,6/13/1972,3940
05UE005,1,6/14/1972,3850
05UE005,1,6/15/1972,3940
05UE005,1,6/16/1972,4160
05UE005,1,6/17/1972,4050
05UE005,1,6/18/1972,3990
05UE005,1,6/19/1972,3910
05UE005,1,6/20/1972,4020
05UE005,1,6/21/1972,3960
05UE005,1,6/22/1972,3990
05UE005,1,6/23/1972,3990
05UE005,1,6/24/1972,3960
05UE005,1,6/25/1972,3940
05UE005,1,6/26/1972,3940
05UE005,1,6/27/1972,3940
05UE005,1,6/28/1972,3910
05UE005,1,6/29/1972,3850
05UE005,1,6/30/1972,3790
05UE005,1,7/1/1972,3820
05UE005,1,7/2/1972,3850
05UE005,1,7/3/1972,3910
05UE005,1,7/4/1972,3910
05UE005,1,7/5/1972,3880
05UE005,1,7/6/1972,3880
05UE005,1,7/7/1972,3820
05UE005,1,7/8/1972,3880
05UE005,1,7/9/1972,3850
05UE005,1,7/10/1972,3790
05UE005,1,7/11/1972,3940
05UE005,1,7/12/1972,3880
05UE005,1,7/13/1972,3850
05UE005,1,7/14/1972,3850
05UE005,1,7/15/1972,3820
05UE005,1,7/16/1972,3850
05UE005,1,7/17/1972,3770
05UE005,1,7/18/1972,3820
05UE005,1,7/19/1972,3880
05UE005,1,7/20/1972,3740
05UE005,1,7/21/1972,3680
05UE005,1,7/22/1972,3600
05UE005,1,7/23/1972,3540
05UE005,1,7/24/1972,3480
05UE005,1,7/25/1972,3540
05UE005,1,7/26/1972,3540
05UE005,1,7/27/1972,3570
05UE005,1,7/28/1972,3570
05UE005,1,7/29/1972,3510
05UE005,1,7/30/1972,3600
05UE005,1,7/31/1972,3480
05UE005,1,8/1/1972,3510
05UE005,1,8/2/1972,3450
05UE005,1,8/3/1972,3430
05UE005,1,8/4/1972,3430
05UE005,1,8/5/1972,3340
05UE005,1,8/6/1972,3400
05UE005,1,8/7/1972,3400
05UE005,1,8/8/1972,3370
05UE005,1,8/9/1972,3340
05UE005,1,8/10/1972,3370
05UE005,1,8/11/1972,3280
05UE005,1,8/12/1972,3280
05UE005,1,8/13/1972,3310
05UE005,1,8/14/1972,3260
05UE005,1,8/15/1972,3230
05UE005,1,8/16/1972,3260
05UE005,1,8/17/1972,3260
05UE005,1,8/18/1972,3230
05UE005,1,8/19/1972,3170
05UE005,1,8/20/1972,3310
05UE005,1,8/21/1972,3140
05UE005,1,8/22/1972,3200
05UE005,1,8/23/1972,3200
05UE005,1,8/24/1972,3170
05UE005,1,8/25/1972,3170
05UE005,1,8/26/1972,3230
05UE005,1,8/27/1972,3200
05UE005,1,8/28/1972,3110
05UE005,1,8/29/1972,3060
05UE005,1,8/30/1972,3060
05UE005,1,8/31/1972,3000
05UE005,1,9/1/1972,3030
05UE005,1,9/2/1972,3110
05UE005,1,9/3/1972,3090
05UE005,1,9/4/1972,3110
05UE005,1,9/5/1972,3030
05UE005,1,9/6/1972,3030
05UE005,1,9/7/1972,3000
05UE005,1,9/8/1972,2970
05UE005,1,9/9/1972,3000
05UE005,1,9/10/1972,2890
05UE005,1,9/11/1972,2890
05UE005,1,9/12/1972,2920
05UE005,1,9/13/1972,2940
05UE005,1,9/14/1972,2940
05UE005,1,9/15/1972,2940
05UE005,1,9/16/1972,2920
05UE005,1,9/17/1972,2890
05UE005,1,9/18/1972,2750
05UE005,1,9/19/1972,2730
05UE005,1,9/20/1972,2620
05UE005,1,9/21/1972,2940
05UE005,1,9/22/1972,2970
05UE005,1,9/23/1972,2970
05UE005,1,9/24/1972,2890
05UE005,1,9/25/1972,3000
05UE005,1,9/26/1972,2860
05UE005,1,9/27/1972,2920
05UE005,1,9/28/1972,2780
05UE005,1,9/29/1972,2790
05UE005,1,9/30/1972,2790
05UE005,1,10/1/1972,2760
05UE005,1,10/2/1972,2710
05UE005,1,10/3/1972,2800
05UE005,1,10/4/1972,2790
05UE005,1,10/5/1972,2820
05UE005,1,10/6/1972,2670
05UE005,1,10/7/1972,2830
05UE005,1,10/8/1972,2670
05UE005,1,10/9/1972,2680
05UE005,1,10/10/1972,2700
05UE005,1,10/11/1972,2770
05UE005,1,10/12/1972,2710
05UE005,1,10/13/1972,2720
05UE005,1,10/14/1972,2700
05UE005,1,10/15/1972,2580
05UE005,1,10/16/1972,2580
05UE005,1,10/17/1972,2490
05UE005,1,10/18/1972,2750
05UE005,1,10/19/1972,2720
05UE005,1,10/20/1972,2520
05UE005,1,10/21/1972,2710
05UE005,1,10/22/1972,2530
05UE005,1,10/23/1972,2820
05UE005,1,10/24/1972,2860
05UE005,1,10/25/1972,2340
05UE005,1,10/26/1972,2440
05UE005,1,10/27/1972,2350
05UE005,1,10/28/1972,2280
05UE005,1,10/29/1972,2280
05UE005,1,10/30/1972,2300
05UE005,1,10/31/1972,2230
05UE005,1,11/1/1972,2160
05UE005,1,11/2/1972,2190
05UE005,1,11/3/1972,2240
05UE005,1,11/4/1972,2180
05UE005,1,11/5/1972,2180
05UE005,1,11/6/1972,2440
05UE005,1,11/7/1972,2030
05UE005,1,11/8/1972,2150
05UE005,1,11/9/1972,2190
05UE005,1,11/10/1972,2230
05UE005,1,11/11/1972,2200
05UE005,1,11/12/1972,2170
05UE005,1,11/13/1972,2160
05UE005,1,11/14/1972,2210
05UE005,1,11/15/1972,2170
05UE005,1,11/16/1972,2180
05UE005,1,11/17/1972,2130
05UE005,1,11/18/1972,2160
05UE005,1,11/19/1972,2140
05UE005,1,11/20/1972,2160
05UE005,1,11/21/1972,2120
05UE005,1,11/22/1972,2060
05UE005,1,11/23/1972,2100
05UE005,1,11/24/1972,2060
05UE005,1,11/25/1972,2070
05UE005,1,11/26/1972,2040
05UE005,1,11/27/1972,2090
05UE005,1,11/28/1972,2060
05UE005,1,11/29/1972,2050
05UE005,1,11/30/1972,2010
05UE005,1,12/1/1972,1950
05UE005,1,12/2/1972,1920
05UE005,1,12/3/1972,1810
05UE005,1,12/4/1972,1860
05UE005,1,12/5/1972,1830
05UE005,1,12/6/1972,1770
05UE005,1,12/7/1972,1760
05UE005,1,12/8/1972,1770
05UE005,1,12/9/1972,1720
05UE005,1,12/10/1972,1700
05UE005,1,12/11/1972,1710
05UE005,1,12/12/1972,1660
05UE005,1,12/13/1972,1600
05UE005,1,12/14/1972,1650
05UE005,1,12/15/1972,1660
05UE005,1,12/16/1972,2020
05UE005,1,12/17/1972,1690
05UE005,1,12/18/1972,1680
05UE005,1,12/19/1972,1730
05UE005,1,12/20/1972,1690
05UE005,1,12/21/1972,1730
05UE005,1,12/22/1972,1720
05UE005,1,12/23/1972,1690
05UE005,1,12/24/1972,1620
05UE005,1,12/25/1972,1650
05UE005,1,12/26/1972,1630
05UE005,1,12/27/1972,1610
05UE005,1,12/28/1972,1680
05UE005,1,12/29/1972,1680
05UE005,1,12/30/1972,1650
05UE005,1,12/31/1972,1650
05UE005,1,1/1/1973,1680
05UE005,1,1/2/1973,1650
05UE005,1,1/3/1973,1660
05UE005,1,1/4/1973,1700
05UE005,1,1/5/1973,1690
05UE005,1,1/6/1973,1660
05UE005,1,1/7/1973,1700
05UE005,1,1/8/1973,1660
05UE005,1,1/9/1973,1750
05UE005,1,1/10/1973,1790
05UE005,1,1/11/1973,1770
05UE005,1,1/12/1973,1750
05UE005,1,1/13/1973,1740
05UE005,1,1/14/1973,1760
05UE005,1,1/15/1973,1760
05UE005,1,1/16/1973,1730
05UE005,1,1/17/1973,1720
05UE005,1,1/18/1973,1830
05UE005,1,1/19/1973,1820
05UE005,1,1/20/1973,1820
05UE005,1,1/21/1973,1840
05UE005,1,1/22/1973,1880
05UE005,1,1/23/1973,1920
05UE005,1,1/24/1973,1850
05UE005,1,1/25/1973,1870
05UE005,1,1/26/1973,1880
05UE005,1,1/27/1973,1900
05UE005,1,1/28/1973,1910
05UE005,1,1/29/1973,1830
05UE005,1,1/30/1973,1830
05UE005,1,1/31/1973,1910
05UE005,1,2/1/1973,1890
05UE005,1,2/2/1973,1850
05UE005,1,2/3/1973,1860
05UE005,1,2/4/1973,1840
05UE005,1,2/5/1973,1840
05UE005,1,2/6/1973,1850
05UE005,1,2/7/1973,1820
05UE005,1,2/8/1973,1860
05UE005,1,2/9/1973,1770
05UE005,1,2/10/1973,1780
05UE005,1,2/11/1973,1780
05UE005,1,2/12/1973,1750
05UE005,1,2/13/1973,1740
05UE005,1,2/14/1973,1780
05UE005,1,2/15/1973,1760
05UE005,1,2/16/1973,1790
05UE005,1,2/17/1973,1750
05UE005,1,2/18/1973,1710
05UE005,1,2/19/1973,1720
05UE005,1,2/20/1973,1700
05UE005,1,2/21/1973,1730
05UE005,1,2/22/1973,1740
05UE005,1,2/23/1973,1700
05UE005,1,2/24/1973,1740
05UE005,1,2/25/1973,1740
05UE005,1,2/26/1973,1760
05UE005,1,2/27/1973,1700
05UE005,1,2/28/1973,1660
05UE005,1,3/1/1973,1680
05UE005,1,3/2/1973,1700
05UE005,1,3/3/1973,1700
05UE005,1,3/4/1973,1740
05UE005,1,3/5/1973,1760
05UE005,1,3/6/1973,1720
05UE005,1,3/7/1973,1700
05UE005,1,3/8/1973,1690
05UE005,1,3/9/1973,1730
05UE005,1,3/10/1973,1740
05UE005,1,3/11/1973,1740
05UE005,1,3/12/1973,1760
05UE005,1,3/13/1973,1720
05UE005,1,3/14/1973,1760
05UE005,1,3/15/1973,1700
05UE005,1,3/16/1973,1820
05UE005,1,3/17/1973,1780
05UE005,1,3/18/1973,1860
05UE005,1,3/19/1973,1820
05UE005,1,3/20/1973,1770
05UE005,1,3/21/1973,1820
05UE005,1,3/22/1973,1890
05UE005,1,3/23/1973,1910
05UE005,1,3/24/1973,1870
05UE005,1,3/25/1973,1820
05UE005,1,3/26/1973,1820
05UE005,1,3/27/1973,1830
05UE005,1,3/28/1973,1850
05UE005,1,3/29/1973,1940
05UE005,1,3/30/1973,1900
05UE005,1,3/31/1973,1910
05UE005,1,4/1/1973,1880
05UE005,1,4/2/1973,1890
05UE005,1,4/3/1973,1910
05UE005,1,4/4/1973,1870
05UE005,1,4/5/1973,1850
05UE005,1,4/6/1973,1900
05UE005,1,4/7/1973,1900
05UE005,1,4/8/1973,1900
05UE005,1,4/9/1973,1980
05UE005,1,4/10/1973,1990
05UE005,1,4/11/1973,2020
05UE005,1,4/12/1973,1980
05UE005,1,4/13/1973,1950
05UE005,1,4/14/1973,1960
05UE005,1,4/15/1973,1970
05UE005,1,4/16/1973,1960
05UE005,1,4/17/1973,2040
05UE005,1,4/18/1973,2000
05UE005,1,4/19/1973,2000
05UE005,1,4/20/1973,2030
05UE005,1,4/21/1973,2020
05UE005,1,4/22/1973,2000
05UE005,1,4/23/1973,2080
05UE005,1,4/24/1973,2070
05UE005,1,4/25/1973,2090
05UE005,1,4/26/1973,2050
05UE005,1,4/27/1973,2090
05UE005,1,4/28/1973,2050
05UE005,1,4/29/1973,2110
05UE005,1,4/30/1973,2110
05UE005,1,5/1/1973,2170
05UE005,1,5/2/1973,2150
05UE005,1,5/3/1973,2120
05UE005,1,5/4/1973,2160
05UE005,1,5/5/1973,2300
05UE005,1,5/6/1973,2300
05UE005,1,5/7/1973,2420
05UE005,1,5/8/1973,2430
05UE005,1,5/9/1973,2570
05UE005,1,5/10/1973,2470
05UE005,1,5/11/1973,2450
05UE005,1,5/12/1973,2500
05UE005,1,5/13/1973,2450
05UE005,1,5/14/1973,2590
05UE005,1,5/15/1973,2480
05UE005,1,5/16/1973,2420
05UE005,1,5/17/1973,2470
05UE005,1,5/18/1973,2480
05UE005,1,5/19/1973,2480
05UE005,1,5/20/1973,2480
05UE005,1,5/21/1973,2490
05UE005,1,5/22/1973,2490
05UE005,1,5/23/1973,2470
05UE005,1,5/24/1973,2490
05UE005,1,5/25/1973,2480
05UE005,1,5/26/1973,2500
05UE005,1,5/27/1973,2530
05UE005,1,5/28/1973,2530
05UE005,1,5/29/1973,2530
05UE005,1,5/30/1973,2510
05UE005,1,5/31/1973,2480
05UE005,1,6/1/1973,2470
05UE005,1,6/2/1973,2500
05UE005,1,6/3/1973,2460
05UE005,1,6/4/1973,2660
05UE005,1,6/5/1973,2580
05UE005,1,6/6/1973,2490
05UE005,1,6/7/1973,2460
05UE005,1,6/8/1973,2400
05UE005,1,6/9/1973,2390
05UE005,1,6/10/1973,2370
05UE005,1,6/11/1973,2410
05UE005,1,6/12/1973,2300
05UE005,1,6/13/1973,2230
05UE005,1,6/14/1973,2140
05UE005,1,6/15/1973,2100
05UE005,1,6/16/1973,2020
05UE005,1,6/17/1973,2060
05UE005,1,6/18/1973,1970
05UE005,1,6/19/1973,1980
05UE005,1,6/20/1973,2010
05UE005,1,6/21/1973,2060
05UE005,1,6/22/1973,2070
05UE005,1,6/23/1973,2000
05UE005,1,6/24/1973,1940
05UE005,1,6/25/1973,2130
05UE005,1,6/26/1973,1760
05UE005,1,6/27/1973,1730
05UE005,1,6/28/1973,1850
05UE005,1,6/29/1973,1850
05UE005,1,6/30/1973,1850
05UE005,1,7/1/1973,1860
05UE005,1,7/2/1973,1870
05UE005,1,7/3/1973,1830
05UE005,1,7/4/1973,1830
05UE005,1,7/5/1973,1790
05UE005,1,7/6/1973,1840
05UE005,1,7/7/1973,1880
05UE005,1,7/8/1973,1870
05UE005,1,7/9/1973,1820
05UE005,1,7/10/1973,1770
05UE005,1,7/11/1973,1810
05UE005,1,7/12/1973,1820
05UE005,1,7/13/1973,1850
05UE005,1,7/14/1973,1850
05UE005,1,7/15/1973,1940
05UE005,1,7/16/1973,1970
05UE005,1,7/17/1973,1940
05UE005,1,7/18/1973,1870
05UE005,1,7/19/1973,1820
05UE005,1,7/20/1973,1870
05UE005,1,7/21/1973,1930
05UE005,1,7/22/1973,1800
05UE005,1,7/23/1973,1900
05UE005,1,7/24/1973,1930
05UE005,1,7/25/1973,1890
05UE005,1,7/26/1973,1880
05UE005,1,7/27/1973,1790
05UE005,1,7/28/1973,1850
05UE005,1,7/29/1973,1830
05UE005,1,7/30/1973,1800
05UE005,1,7/31/1973,1830
05UE005,1,8/1/1973,1840
05UE005,1,8/2/1973,1830
05UE005,1,8/3/1973,1820
05UE005,1,8/4/1973,1830
05UE005,1,8/5/1973,1880
05UE005,1,8/6/1973,1930
05UE005,1,8/7/1973,1910
05UE005,1,8/8/1973,1860
05UE005,1,8/9/1973,1850
05UE005,1,8/10/1973,1830
05UE005,1,8/11/1973,1870
05UE005,1,8/12/1973,1830
05UE005,1,8/13/1973,1890
05UE005,1,8/14/1973,1810
05UE005,1,8/15/1973,1750
05UE005,1,8/16/1973,1800
05UE005,1,8/17/1973,1810
05UE005,1,8/18/1973,1800
05UE005,1,8/19/1973,1810
05UE005,1,8/20/1973,1800
05UE005,1,8/21/1973,1780
05UE005,1,8/22/1973,1700
05UE005,1,8/23/1973,1750
05UE005,1,8/24/1973,1800
05UE005,1,8/25/1973,1570
05UE005,1,8/26/1973,1850
05UE005,1,8/27/1973,1800
05UE005,1,8/28/1973,1710
05UE005,1,8/29/1973,1680
05UE005,1,8/30/1973,1660
05UE005,1,8/31/1973,1640
05UE005,1,9/1/1973,1620
05UE005,1,9/2/1973,1680
05UE005,1,9/3/1973,1690
05UE005,1,9/4/1973,1690
05UE005,1,9/5/1973,1710
05UE005,1,9/6/1973,1820
05UE005,1,9/7/1973,1790
05UE005,1,9/8/1973,1770
05UE005,1,9/9/1973,1770
05UE005,1,9/10/1973,1800
05UE005,1,9/11/1973,1610
05UE005,1,9/12/1973,1580
05UE005,1,9/13/1973,1440
05UE005,1,9/14/1973,1490
05UE005,1,9/15/1973,1560
05UE005,1,9/16/1973,1630
05UE005,1,9/17/1973,1520
05UE005,1,9/18/1973,1500
05UE005,1,9/19/1973,1520
05UE005,1,9/20/1973,1530
05UE005,1,9/21/1973,1500
05UE005,1,9/22/1973,1510
05UE005,1,9/23/1973,1530
05UE005,1,9/24/1973,1490
05UE005,1,9/25/1973,1500
05UE005,1,9/26/1973,1600
05UE005,1,9/27/1973,1570
05UE005,1,9/28/1973,1510
05UE005,1,9/29/1973,1530
05UE005,1,9/30/1973,1550
05UE005,1,10/1/1973,1550
05UE005,1,10/2/1973,1550
05UE005,1,10/3/1973,1530
05UE005,1,10/4/1973,1720
05UE005,1,10/5/1973,1700
05UE005,1,10/6/1973,1590
05UE005,1,10/7/1973,1560
05UE005,1,10/8/1973,1590
05UE005,1,10/9/1973,1670
05UE005,1,10/10/1973,1600
05UE005,1,10/11/1973,1750
05UE005,1,10/12/1973,1630
05UE005,1,10/13/1973,1680
05UE005,1,10/14/1973,1720
05UE005,1,10/15/1973,1690
05UE005,1,10/16/1973,1670
05UE005,1,10/17/1973,1670
05UE005,1,10/18/1973,1650
05UE005,1,10/19/1973,1710
05UE005,1,10/20/1973,1720
05UE005,1,10/21/1973,1720
05UE005,1,10/22/1973,1670
05UE005,1,10/23/1973,1680
05UE005,1,10/24/1973,1700
05UE005,1,10/25/1973,1740
05UE005,1,10/26/1973,1830
05UE005,1,10/27/1973,1850
05UE005,1,10/28/1973,1920
05UE005,1,10/29/1973,1900
05UE005,1,10/30/1973,1980
05UE005,1,10/31/1973,1890
05UE005,1,11/1/1973,1910
05UE005,1,11/2/1973,1940
05UE005,1,11/3/1973,1950
05UE005,1,11/4/1973,2060
05UE005,1,11/5/1973,2080
05UE005,1,11/6/1973,2110
05UE005,1,11/7/1973,2090
05UE005,1,11/8/1973,1980
05UE005,1,11/9/1973,2010
05UE005,1,11/10/1973,1990
05UE005,1,11/11/1973,1980
05UE005,1,11/12/1973,1970
05UE005,1,11/13/1973,1930
05UE005,1,11/14/1973,1910
05UE005,1,11/15/1973,1910
05UE005,1,11/16/1973,1910
05UE005,1,11/17/1973,1930
05UE005,1,11/18/1973,1940
